0	how do you beat the choices , choices challenge in hero academy ?	why does ghandi want to nuke me ?
0	if i choose a particular planet to fly towards , can i still get to the other one ?	does fifa 13 update squads without online pass ?
0	what does the " your pc does not meet the minimum requirements to play pro evolution soccer " error mean ?	the internet keeps me from dreaming
1	helpful strategies to not getting lost in large caves ?	how do i not get lost underground ?
1	is there a button i can press to force movement ?	how can i click to walk to a mob , instead of attacking it ?
0	is there a way to re-read previous tree of wisdom tips in-game ?	i want to spend more time stabbing and shooting , and less time climbing radio towers . how do i do this ?
0	how to kill dozers effectively ?	modern warfare 3 crashes after " bag and drag " mission briefing
1	is there a way to run a pc steam game on my mac	can i run pc steam games on a mac ?
1	can you drop tier ? ( season 4 )	can you drop tiers in lol ranked ?
1	what could be this potion that i see everywhere ?	how to identify items without getting killed
0	why is not the oil refinery i am using produce goods ?	how can i reassign my gem skills ?
1	do dropped items ever expire ?	do dropped items in ingress decay ?
0	any tips for the insane ai co-op matches with ai allies ?	i can not hit the magical orc with a critical shot ( headshot ) in the ' my kingdom for a wand ' quest
1	do you receive trading cards at set intervals ?	how do i pick up trading cards ?
0	does fist and poison work in torchlight 2 ?	does the civilization iv exe contain beyond the sword updates
0	what is the minimum level to join a party ?	is there a way to know what kind of outcome i will get from a situation ?
0	do challenge runs count towards isaac 's completion achievements ?	extra mana for no apparent reason
0	can you update disc-based games on the xbox360 ?	what type of buildings offer what level of jobs ?
1	how does the " revive at corpse " option work ?	what happens when you die ?
1	how do i view the map not the mini map in assassins creed iii on ps3	how can i view the map in assassin 's creed iii ?
0	how does the " gamma correction " feature affect my gaming experience ?	do wotg and force still deflect projectile spells ?
0	what is the point of duchies if you are king ?	civilization v steam workshop troubles
1	how do you get a lot of gems in dragonvale ?	how can i earn more gems ?
0	does the imho-9000 and vertix cause friendly fire ?	is using fusion on units to get them to level 4 efficient ?
1	player spawn moves at every death	why does my spawn point change on my smp server every time i respawn ?
1	why is my chance of theft discovery high even if a guard is nowhere near ?	how can i steal things without getting caught ?
0	what should i do to get the outmatched : 2 insane ai achievement ?	can i skip all the checkpoints in shovel knight by jumping over them ?
0	how can i remove a screenshot from the background rotation ?	how can i interrupt channeled spells ?
1	how can i search for +mindmg-maxdmg attribute in the ah ?	how do i filter items in the auction house by additional damage ?
1	what will be the fastest way to level in mists of pandaria ?	how can i quickly level up in world of warcraft ?
1	pokemon : gameboy to 3ds trading ?	is it possible to trade pokemon from the 1st generation games to the most recent ones ?
1	do hardcore artisans maintain there level if my hardcore character dies ?	what are the consequences in dying as a hardcore ?
1	installing diablo 3 on multiple computers	do i need to own diablo iii to download and install the game ?
1	how can i get a legit ( unstolen ) falkreath jail key ?	is it possible to remove stolen status from stolen items ?
0	how does the in-game time and the day/night cycle work ?	how does magic find work in path of exile ?
1	does diablo 3 weapon length increase the engagement distance ?	do different weapon types have different reach ?
0	can the mystery watcher still be found ?	why am i not getting any crystal ?
1	where are the terminals for the hanar diplomat mission ?	where do i go to investigate the hanar diplomat ?
0	what happens if you save your buddies instead of the civilians ?	how do i live-stream games ?
1	transfer mcpe world from ipad to iphone on creative during lan party	how to save a copy of a multiplayer world in the new 0.7+ menus ?
0	farming gold in diablo 3	what actually happens in " azura and the box " ?
0	random minecraft seed not containing new biomes	are ghost recon advance warfighter 2 servers still active ?
0	how long of a life is long enough ?	what are kudos and diamonds and how do i earn them ?
0	can you play a japanese n64 game on a european console ?	is there a way to level up only once when i have xp for more than one level-up ?
0	is a copy of simcity bought via pc download on origin automatically activated on install ?	what is the basic dominion strategy ?
1	leveling taking ages in wow , any tips ?	horde progression through the new azeroth
1	dual wield damage calculation	how is listed dps calculated when dual-wielding weapons ?
0	storage for chapter 2 in the witcher 2	what is the easiest way to level up my profile ?
1	how do i customize runes per champ or for general purpose ?	how to make good rune pages for general use
0	is selling an item and buying essence from ah better than salvaging ?	do i need to eat ?
1	how do i find a stronghold in minecraft ?	how can i find my world 's strongholds ?
1	how do you charge soul gems ?	how do soul gems work ?
0	is it possible to conquer an enemy system and not settle it ?	why did i not get achievement for completing the mission ?
1	how do i enable steam at system start ?	how can i stop steam from loading when i start my computer ?
0	how do i effectively field kisho ninjas ?	tf2 voting options
0	which enemies are considered as " non-special " ?	what causes " zed " time ?
1	how do i change my name via the command-line of the minecraft . exe ?	how do i change player name in minecraft multiplayer in offline mode in linux ?
0	how do i give another player a vehicle without using exploits in grand theft auto 5 ?	how do i breed a jade dragon ?
0	what determines the quality of items obtained from a portal hack ?	how do i do the res glitch and has it been patched ?
1	how can i map a key for my hero to start walking towards the fountain ?	hotkey to send hero back to base
0	how do i get the slurpuff dress in pokemon x/y	team fortress 2 will not install on custom location
1	transferring skyrim 's saved game files to a new computer	transferring skyrim saved games from one machine to another
0	how can i find out if i own a game or if i am just playing during a free weekend ?	the old republic galactic trade network successful sell with no credit ?
0	stop aging in sims 2	how do you get ghost while waiting for the funicular in picus ?
0	battlefield cant play naval strike " you need to download and install this expansion . "	can you buy multiple shares at once ?
1	how do i know who is a ho ?	where can i find an unattractive , overweight woman of leisure ?
0	do animal mobs tend to stick in a pack ?	what will happen with unearned online trophies when servers taken offline ?
1	is it possible to lock the action bar ?	is there a way to lock my skills ?
1	faster ways to transfer resources & share control with other players ?	is there a hotkey sequence to send minerals or gas to your ally ?
0	how to switch jobs between two already employed bitizens ?	how do cards work with family sharing beta - can i earn cards for games i do not own ?
0	what does the pressure value mean , and what is the scale ?	if you catch a pokémon does your chances of meeting it in the wild increase ?
1	how do i find the mammoth tusk powder for the " repairing the phial " quest ?	how do i get powdered mammoth tusk ?
0	number of tiles in civilization	how does experience work for skills in world of tanks ?
0	where can i find master-level earth spells ?	how can i change the screen resolution ?
0	how can i get a higher score in metal torrent ?	what is nidalee 's javelin toss damage cap ?
1	what does the " black mushroom " good for in the full version of d3	what is the " black mushroom " item used for ?
0	how to know which dwarves are already assigned when assigning squads ?	what advantages do i gain from playing a game through steam ?
1	is magic a powerful and effective offensive class on skyrim from level 1 onwards ?	playing high elf mage with spells only
0	what happens if i read the elder scrolls over and over again ?	how to maximize score in dunwall city trials : bend time massacre
0	is red dead redemption multiplayer region locked ?	how can you get hitman 2 to work in normal speed gameplay ?
0	in dragonvale , which dragon should i use for each quest ?	playing used uplay games
0	can i run multiple copies of terraria if i bought it on steam ?	can mcedit is create chunks command handle large biomes ?
1	why is not my minecraft lan server working ? is it because the zip codes are different ?	why is not my minecraft lan server working ?
1	reasons for lvling up in gw2 ?	does your level serve any purpose outside of pve ?
0	how can i see the ingredients for equipment in atelier totori ?	techniques to keep traffic under control in simcity 4
1	how can i level restoration quickly in skyrim ?	what is the best way of leveling restoration ?
1	skyrim-disenchanting	is there a difference in disenchanting strong items vs . weak ones ?
0	what is in the spike room in the castle ?	after hitting a rock , an ore/gemstone came out . does it have a use ?
0	does a species appearing automatically unlock the special bitizen ( ? ) in tds ?	ruler of the seas , how to do it ?
0	connect to pc server from playstation minecraft	when is dishonored over ?
1	why was i allowed to loot the invarstead inn ?	why can i sometimes take half of a shops items while the oher half is considered stealing ?
1	are some racers faster than others ?	in mario kart 64 , are there weight classes or does each character have a different weight ?
1	as a sentinel how to kill a guardian	how can i counter enemies with riot shields in mass effect 3
1	how can i level up my smithing really quick without the oghma infinium	what is an effective way to level smithing ?
0	is it possible to save the game during a mission ?	can i cancel a queued batch ?
0	will npcs poisoned weapons run out of poison ?	why is this workshop so important ?
1	further skill points and levels in borderlands 2	what is the maximum level ?
0	stat change discrepancy ?	what does " loss forgiven " mean on the match history ?
0	is it possible to get all pieces of art without visiting other towns ?	how can i get rid of these thick and pixelated outlines ?
1	how much do i need to invest into the artisan to fully upgrade ?	how much gold does it take to unlock all crafting recipes ?
1	can anyone confirm titanfall language change ?	how do i set titanfall in-game language to english ( russian version ) ?
0	does order of party members matter in might and magic series ?	how do i get money in the wasteland ?
0	how can i move my progress from one machine to another on chrome angry birds ?	building academy on oil tile - auto acquire oil ?
